used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,69.06,14990,14912.33901,14889.94859,-2544.599014, , ,20.59741234, 
1,69.07,14850,14911.76167,14889.59701,-2684.021668, , ,16.35434408, 
1,69.08,15003.3,14910.99323,14889.24513,-2529.953227, , ,16.59351591, 
1,69.09,14983.3,14910.4233,14888.89295,-2549.383298, , ,14.96639136, 
1,69.1,14796.7,14909.85681,14888.54047,-2735.416807, , ,12.4593644, 
1,69.11,14960,14909.29368,14888.1877,-2571.553679, , ,12.68166777, 
1,69.12,14980,14908.73384,14887.83463,-2550.99384, , ,11.44997189, 
1,69.13,14980,14908.17722,14887.48128,-2550.437215, , ,13.27176866, 
1,69.14,14760,14907.62373,14887.12764,-2769.883732, , ,8.872268231, 
1,69.15,14836.7,14907.07332,14886.77372,-2692.633324, , ,6.755857963, 
1,69.16,14763.3,14906.52592,14886.41952,-2765.485925, , ,4.83746576, 
1,69.17,14593.3,14905.98147,14886.06504,-2934.941466, , ,4.812766431, 
1,69.18,14976.7,14905.43989,14885.71029,-2550.999888, , ,8.598784112, 
1,69.19,15156.7,14904.90113,14885.35527,-2370.461125, , ,6.424981743, 
1,69.2,14696.7,14904.36512,14884.99998,-2829.925122, , ,7.224079407, 
1,69.21,14753.3,14903.83182,14884.64443,-2772.791819, , ,5.599242433, 
1,69.22,14946.7,14903.30116,14884.28862,-2578.86116, , ,5.989454311, 
1,69.23,14846.7,14902.67574,14883.93255,-2678.235743, , ,6.790563187, 
1,69.24,14740,14902.15035,14883.57623,-2784.410354, , ,3.928241725, 
1,69.25,14923.3,14901.62745,14883.21966,-2600.587447, , ,3.084389861, 
1,69.26,14986.7,14901.10697,14882.86284,-2536.666975, , ,5.993944205, 
1,69.27,14860,14900.58888,14882.50577,-2662.848883, , ,4.588678325, 
1,69.28,14776.7,14900.07313,14882.14847,-2745.63313, , ,6.538791679, 
1,69.29,15123.3,14899.55967,14881.79093,-2398.519666, , ,5.296054331, 
1,69.3,14810,14899.04845,14881.43315,-2711.308447, , ,6.900896657, 
1,69.31,14790,14898.53943,14881.07515,-2730.799427, , ,7.415347088, 
1,69.32,15066.7,14898.03257,14880.71692,-2453.592567, , ,7.288074638, 
1,69.33,14923.3,14897.52782,14880.35846,-2596.487824, , ,6.001537655, 
1,69.34,14750,14897.02516,14879.99978,-2769.285158, , ,7.239429253, 
1,69.35,14646.7,14896.52453,14879.64089,-2872.084526, , ,3.94027557, 
1,69.36,14910,14896.0259,14879.28178,-2608.285897, , ,6.804620311, 
1,69.37,14686.7,14895.52923,14878.92246,-2831.089228, , ,3.017879447, 
1,69.38,14743.3,14895.03449,14878.56293,-2773.994485, , ,3.416207689, 
1,69.39,14796.7,14894.54163,14878.2032,-2720.101632, , ,4.102327938, 
1,69.4,14913.3,14894.05064,14877.84328,-2603.010636, , ,4.051274717, 
1,69.41,15146.7,14893.56146,14877.48315,-2369.121464, , ,5.099888389, 
1,69.42,14906.7,14893.07408,14877.12283,-2608.634083, , ,4.315838525, 
1,69.43,14906.7,14892.58846,14876.76232,-2608.14846, , ,3.606009121, 
1,69.44,14846.7,14892.10457,14876.40163,-2667.664567, , ,5.311660694, 
1,69.45,14470,14891.62237,14876.04075,-3043.882373, , ,5.416509769, 
1,69.46,15083.3,14891.14185,14875.6797,-2430.10185, , ,5.884961701, 
1,69.47,14940,14890.66297,14875.31846,-2572.922966, , ,4.216004937, 
1,69.48,14753.3,14890.1857,14874.95706,-2759.1457, , ,4.479168614, 
1,69.49,14753.3,14889.71002,14874.59549,-2758.670021, , ,4.32272594, 
1,69.5,14840,14889.2359,14874.23375,-2671.495903, , ,4.376436109, 
1,69.51,14676.7,14888.76332,14873.87185,-2834.323322, , ,2.233481794, 
1,69.52,14963.3,14888.29225,14873.5098,-2547.252254, , ,1.564600391, 
1,69.53,14433.3,14887.82267,14873.14759,-3076.782673, , ,3.66876539, 
1,69.54,14946.7,14887.35456,14872.78523,-2562.91456, , ,0.542674635, 
1,69.55,14940,14886.88789,14872.42272,-2569.147887, , ,4.117923526, 
1,69.56,14816.7,14886.42264,14872.06007,-2691.982636, , ,1.676217893, 
1,69.57,15070,14885.95879,14871.69729,-2438.218785, , ,2.878199816, 
1,69.58,14373.3,14885.49631,14871.33436,-3134.456312, , ,0.762206037, 
1,69.59,15073.3,14885.0352,14870.97131,-2433.995197, , ,6.026859589, 
1,69.6,14963.3,14884.57542,14870.60812,-2543.535423, , ,3.066423339, 
1,69.61,15000,14884.11697,14870.24481,-2506.376968, , ,2.028656515, 
1,69.62,15133.3,14883.65981,14869.88138,-2372.619815, , ,2.270008477, 
1,69.63,14850,14883.20394,14869.51784,-2655.463945, , ,1.682516532, 
1,69.64,14773.3,14882.74934,14869.15418,-2731.709341, , ,0.416060947, 
1,69.65,14976.7,14882.29599,14868.79041,-2527.855987, , ,1.415223644, 
1,69.66,14663.3,14881.84387,14868.42653,-2840.803867, , ,2.059487405, 
1,69.67,14896.7,14881.39296,14868.06256,-2606.952962, , ,0.201404053, 
1,69.68,14680,14880.94326,14867.69848,-2823.203259, , ,0.906296475, 
1,69.69,14926.7,14880.49474,14867.33431,-2576.054742, , ,3.946229501, 
1,69.7,14676.7,14880.0474,14866.97005,-2825.607398, , ,2.676563287, 
1,69.71,15303.3,14879.60121,14866.6057,-2198.561211, , ,1.822794868, 
1,69.72,15190,14879.15617,14866.24127,-2311.416169, , ,0.720812221, 
1,69.73,14820,14878.71226,14865.87677,-2680.972256, , ,1.985059332, 
1,69.74,14496.7,14878.26946,14865.51218,-3003.829462, , ,0.478907125, 
1,69.75,14813.3,14877.82777,14865.14753,-2686.787773, , ,0.587730554, 
1,69.76,14630,14877.38718,14864.78281,-2869.647177, , ,3.079814898, 
1,69.77,15193.3,14876.94766,14864.41802,-2305.907664, , ,2.682167562, 
1,69.78,14896.7,14876.50922,14864.05318,-2602.06922, , ,1.855692591, 
1,69.79,15013.3,14876.07184,14863.68828,-2485.031836, , ,-1.26351679, 
1,69.8,14993.3,14875.6355,14863.32333,-2504.5955, , ,1.883735252, 
1,69.81,14836.7,14875.2002,14862.95833,-2660.760203, , ,5.082523119, 
1,69.82,15483.3,14874.76593,14862.59329,-2013.725935, , ,3.455346133, 
1,69.83,14960,14874.33269,14862.22821,-2536.592686, , ,6.0198007, 
1,69.84,15323.3,14873.90045,14861.86309,-2172.860447, , ,5.006410022, 
1,69.85,14933.3,14873.46921,14861.49795,-2562.429208, , ,0.892921843, 
1,69.86,14336.7,14873.03896,14861.13277,-3158.598963, , ,-2.834370919, 
1,69.87,14770,14872.6097,14860.76757,-2724.869701, , ,3.538239819, 
1,69.88,15016.7,14872.18142,14860.40235,-2477.741415, , ,4.118583981, 
1,69.89,15053.3,14871.7541,14860.03712,-2440.7141, , ,3.407188128, 
1,69.9,15030,14871.32774,14859.67188,-2463.587744, , ,4.645055759, 
1,69.91,15200,14870.90234,14859.30662,-2293.162344, , ,5.42883349, 
1,69.92,14820,14870.47789,14858.94137,-2672.737891, , ,3.462371468, 
1,69.93,15023.3,14870.05438,14858.57612,-2469.014379, , ,2.027052532, 
1,69.94,14940,14869.6318,14858.21087,-2551.891802, , ,2.42827448, 
1,69.95,15050,14869.21015,14857.84563,-2441.470154, , ,2.054838895, 
1,69.96,15143.3,14868.78943,14857.48041,-2347.749431, , ,3.88699321, 
1,69.97,14986.7,14868.36963,14857.1152,-2503.929625, , ,3.703316633, 
1,69.98,14693.3,14867.95073,14856.75001,-2796.910731, , ,3.756174771, 
1,69.99,14860,14867.53275,14856.38486,-2629.792748, , ,2.083835368, 
1,70,14810,14867.11567,14856.01973,-2679.375666, , ,0.848680051, 
1,70.01,14910,14866.69948,14855.65463,-2578.959485, , ,2.192481327, 
1,70.02,14666.7,14866.2842,14855.28958,-2821.844199, , ,3.071446075, 
1,70.03,14773.3,14865.8698,14854.92457,-2714.829804, , ,2.380241319, 
1,70.04,14453.3,14865.4563,14854.5596,-3034.416297, , ,-0.233677894, 
1,70.05,14913.3,14865.04367,14854.19469,-2574.003674, , ,3.09943119, 
1,70.06,14973.3,14864.63193,14853.82983,-2513.591934, , ,3.945888333, 
1,70.07,14996.7,14864.22107,14853.46503,-2489.78107, , ,2.328884041, 
1,70.08,15173.3,14863.81108,14853.1003,-2312.771084, , ,-0.340998089, 
1,70.09,14856.7,14863.40197,14852.73563,-2628.96197, , ,4.315136947, 
1,70.1,14873.3,14862.99373,14852.37104,-2611.953729, , ,1.500796033, 
1,70.11,15040,14862.58636,14852.00653,-2444.846355, , ,1.205193371, 
1,70.12,14693.3,14862.17985,14851.6421,-2791.13985, , ,0.720038779, 
1,70.13,14813.3,14861.77421,14851.27775,-2670.73421, , ,3.76454559, 
1,70.14,15043.3,14861.36944,14850.91349,-2440.329436, , ,4.029027721, 
1,70.15,15113.3,14860.96553,14850.54933,-2369.925525, , ,2.520170558, 
1,70.16,15220,14860.56248,14850.18527,-2262.822477, , ,0.857371291, 
1,70.17,14906.7,14860.16029,14849.82131,-2575.720291, , ,4.319076933, 
1,70.18,14706.7,14859.75897,14849.45746,-2775.318966, , ,0.696159998, 
1,70.19,14863.3,14859.3585,14849.09372,-2618.318502, , ,3.29168667, 
1,70.2,14996.7,14858.9589,14848.7301,-2484.5189, , ,2.068425691, 
1,70.21,14830,14858.56016,14848.3666,-2650.820159, , ,4.819221788, 
1,70.22,14683.3,14858.16228,14848.00322,-2797.12228, , ,-0.990449134, 
1,70.23,14880,14857.76526,14847.63998,-2600.025264, , ,2.390138868, 
1,70.24,15086.7,14857.36911,14847.27687,-2392.92911, , ,0.698697929, 
1,70.25,15053.3,14856.97382,14846.9139,-2425.933819, , ,1.88339656, 
1,70.26,15223.3,14856.5794,14846.55107,-2255.539395, , ,-0.578330455, 
1,70.27,14703.3,14856.18584,14846.18839,-2775.145837, , ,2.657805276, 
1,70.28,14636.7,14855.79315,14845.82586,-2841.353148, , ,0.726946313, 
1,70.29,14830,14855.40133,14845.46349,-2647.661327, , ,0.808364476, 
1,70.3,14886.7,14855.01038,14845.10129,-2590.57038, , ,2.258982139, 
1,70.31,15096.7,14854.62031,14844.73924,-2380.180306, , ,3.692702665, 
1,70.32,15220,14854.23111,14844.37737,-2256.491109, , ,2.366889739, 
1,70.33,14783.3,14853.84279,14844.01568,-2692.802791, , ,1.939088128, 
1,70.34,15210,14853.45535,14843.65416,-2265.715355, , ,1.161146729, 
1,70.35,14673.3,14853.0688,14843.29283,-2802.028803, , ,1.806256607, 
1,70.36,15033.3,14852.68314,14842.93169,-2441.64314, , ,0.458985638, 
1,70.37,14963.3,14852.29837,14842.57074,-2511.258368, , ,1.993931247, 
1,70.38,14910,14851.91449,14842.21,-2564.174491, , ,2.261175543, 
1,70.39,14433.3,14851.53151,14841.84945,-3040.491513, , ,5.242372102, 
1,70.4,14780,14851.14944,14841.48911,-2693.409438, , ,3.827129631, 
1,70.41,14996.7,14850.76827,14841.12899,-2476.32827, , ,4.798637189, 
1,70.42,15210,14850.38801,14840.76908,-2262.648013, , ,2.928162337, 
1,70.43,15133.3,14850.00867,14840.40939,-2338.968672, , ,4.196432083, 
1,70.44,14780,14849.63025,14840.04993,-2691.890252, , ,2.555862779, 
1,70.45,14690,14849.25276,14839.6907,-2781.512758, , ,4.851796188, 
1,70.46,14873.3,14848.8762,14839.33171,-2597.836196, , ,3.060875716, 
1,70.47,14740,14848.50057,14838.97295,-2730.76057, , ,0.406417128, 
1,70.48,14873.3,14848.12589,14838.61445,-2597.085886, , ,2.769442118, 
1,70.49,14646.7,14847.75215,14838.25619,-2823.312151, , ,5.296070461, 
1,70.5,14710,14847.37937,14837.89819,-2759.63937, , ,3.088209334, 
1,70.51,15193.3,14847.00755,14837.54044,-2275.96755, , ,1.754739599, 
1,70.52,14910,14846.6367,14837.18297,-2558.896698, , ,-0.109176158, 
1,70.53,15060,14846.26682,14836.82576,-2408.52682, , ,1.969292902, 
1,70.54,15146.7,14845.89792,14836.46882,-2321.457923, , ,-0.136169024, 
1,70.55,14996.7,14845.53001,14836.11217,-2471.090015, , ,4.091325281, 
1,70.56,14690,14845.1631,14835.75579,-2777.423103, , ,-3.699836579, 
1,70.57,14750,14844.79719,14835.39971,-2717.057195, , ,2.342623513, 
1,70.58,14796.7,14844.4323,14835.04392,-2669.992299, , ,-0.327775067, 
1,70.59,14910,14844.06842,14834.68842,-2556.328424, , ,2.021773848, 
1,70.6,15046.7,14843.70558,14834.33323,-2419.265577, , ,4.720499555, 
1,70.61,14800,14843.34377,14833.97835,-2665.603768, , ,1.485772448, 
1,70.62,14746.7,14842.98301,14833.62378,-2718.543006, , ,3.95928802, 
1,70.63,14846.7,14842.6233,14833.26953,-2618.183299, , ,-0.328709689, 
1,70.64,15213.3,14842.26466,14832.9156,-2251.224659, , ,0.188575585, 
1,70.65,14733.3,14841.90709,14832.562,-2730.867094, , ,-0.084094381, 
1,70.66,14806.7,14841.55062,14832.20873,-2657.110616, , ,1.618191844, 
1,70.67,14816.7,14841.19523,14831.8558,-2646.755232, , ,1.13379083, 
1,70.68,14966.7,14840.84096,14831.50321,-2496.400957, , ,1.510335264, 
1,70.69,15260,14840.4878,14831.15096,-2202.7478, , ,2.846045234, 
1,70.7,14660,14840.13577,14830.79907,-2802.395772, , ,4.061673652, 
1,70.71,14963.3,14839.78489,14830.44754,-2498.744886, , ,2.365897779, 
1,70.72,14933.3,14839.43515,14830.09637,-2528.395153, , ,3.453768183, 
1,70.73,14750,14839.08659,14829.74556,-2711.346586, , ,0.482642814, 
1,70.74,15060,14838.7392,14829.39513,-2400.999198, , ,2.656829941, 
1,70.75,14893.3,14838.393,14829.04507,-2567.353001, , ,-0.688647163, 
1,70.76,15260,14838.04801,14828.6954,-2200.30801, , ,2.442997625, 
1,70.77,14533.3,14837.70424,14828.34611,-2926.664237, , ,3.132968505, 
1,70.78,14746.7,14837.3617,14827.99722,-2712.921697, , ,4.974682569, 
1,70.79,14923.3,14837.02041,14827.64872,-2535.980405, , ,2.706806434, 
1,70.8,14880,14836.68038,14827.30062,-2578.940376, , ,2.519882216, 
1,70.81,14880,14836.34162,14826.95294,-2578.601624, , ,5.778979942, 
1,70.82,14850,14836.00417,14826.60566,-2608.264167, , ,0.340867413, 
1,70.83,14980,14835.66802,14826.2588,-2477.928019, , ,-1.656514886, 
1,70.84,14986.7,14835.3332,14825.91237,-2470.8932, , ,0.555030757, 
1,70.85,14626.7,14834.99972,14825.56636,-2830.559723, , ,1.954146941, 
1,70.86,14583.3,14834.66761,14825.22078,-2873.627608, , ,0.119107976, 
1,70.87,14976.7,14834.33687,14824.87564,-2479.896872, , ,-0.864079518, 
1,70.88,15070,14834.00754,14824.53095,-2386.267536, , ,0.442134117, 
1,70.89,14926.7,14833.67962,14824.1867,-2529.239617, , ,1.385725243, 
1,70.9,15056.7,14833.35313,14823.8429,-2398.913134, , ,3.595470823, 
1,70.91,14843.3,14833.02811,14823.49957,-2611.98811, , ,3.329842585, 
1,70.92,14616.7,14832.70456,14823.1567,-2838.264563, , ,1.864189314, 
1,70.93,15210,14832.38252,14822.81429,-2244.642516, , ,3.511436598, 
1,70.94,15023.3,14832.06199,14822.47236,-2431.02199, , ,1.619436993, 
1,70.95,15106.7,14831.74301,14822.13091,-2347.303009, , ,1.025206356, 
1,70.96,14826.7,14831.42559,14821.78994,-2626.985594, , ,0.699208724, 
1,70.97,14970,14831.10977,14821.44946,-2483.369771, , ,1.613509863, 
1,70.98,14696.7,14830.79556,14821.10948,-2756.355564, , ,1.315491026, 
1,70.99,15246.7,14830.483,14820.77,-2206.042998, , ,-0.530174859, 
1,71,15080,14830.1721,14820.43102,-2372.432099, , ,0.879830121, 
1,71.01,15176.7,14829.86289,14820.09255,-2275.422894, , ,2.432920514, 
1,71.02,14740,14829.55541,14819.75459,-2711.815409, , ,3.20115678, 
1,71.03,14703.3,14829.24968,14819.41716,-2748.209676, , ,4.174398622, 
1,71.04,14590,14828.94572,14819.08025,-2861.205721, , ,1.487531707, 
1,71.05,14776.7,14828.64358,14818.74388,-2674.203576, , ,4.063373521, 
1,71.06,14896.7,14828.34327,14818.40804,-2553.903271, , ,4.112139289, 
1,71.07,15060,14828.04484,14818.07274,-2390.304838, , ,2.919616431, 
1,71.08,15073.3,14827.74831,14817.73799,-2376.708311, , ,0.177482835, 
1,71.09,14726.7,14827.45372,14817.40379,-2723.013723, , ,3.732870392, 
1,71.1,14883.3,14827.16111,14817.07015,-2566.121109, , ,0.142442248, 
1,71.11,14740,14826.87051,14816.73707,-2709.130507, , ,0.652616217, 
1,71.12,15103.3,14826.58195,14816.40456,-2345.541951, , ,1.133737031, 
1,71.13,14510,14826.29548,14816.07263,-2938.555482, , ,3.503363401, 
1,71.14,14833.3,14826.01114,14815.74127,-2614.971139, , ,0.014641497, 
1,71.15,14763.3,14825.72896,14815.4105,-2684.688963, , ,1.30690339, 
1,71.16,15186.7,14825.449,14815.08031,-2261.008996, , ,2.105265471, 
1,71.17,15190,14825.17128,14814.75072,-2257.431281, , ,2.631761368, 
1,71.18,15013.3,14824.89587,14814.42173,-2433.855865, , ,1.153171716, 
1,71.19,14980,14824.62279,14814.09335,-2466.882793, , ,3.33437951, 
1,71.2,14966.7,14824.35211,14813.76558,-2479.912114, , ,3.538580883, 
1,71.21,15180,14824.08388,14813.43842,-2266.343878, , ,2.122502169, 
1,71.22,15123.3,14823.81814,14813.11189,-2322.778136, , ,2.62096505, 
1,71.23,15036.7,14823.55494,14812.78598,-2409.114941, , ,-1.006475232, 
1,71.24,15263.3,14823.29435,14812.46071,-2182.25435, , ,1.451917087, 
1,71.25,15160,14823.03642,14812.13607,-2285.296418, , ,3.280744936, 
1,71.26,15333.3,14822.7812,14811.81208,-2111.741205, , ,3.797821686, 
1,71.27,15346.7,14822.52877,14811.48873,-2098.088772, , ,1.068291154, 
1,71.28,14836.7,14822.27918,14811.16604,-2607.839183, , ,3.983568605, 
1,71.29,15183.3,14822.0325,14810.84401,-2260.992503, , ,1.202430643, 
1,71.3,15070,14821.7888,14810.52264,-2374.0488, , ,3.901460464, 
1,71.31,14850,14821.54815,14810.20195,-2593.808146, , ,4.750664727, 
1,71.32,14913.3,14821.31061,14809.88193,-2530.270613, , ,4.654485576, 
1,71.33,15200,14821.07628,14809.56259,-2243.336277, , ,5.001181804, 
1,71.34,14920,14820.84522,14809.24394,-2523.105217, , ,3.378221998, 
1,71.35,15093.3,14820.61752,14808.92598,-2349.577516, , ,4.48693853, 
1,71.36,15330,14820.39326,14808.60872,-2112.653258, , ,5.088863493, 
1,71.37,15146.7,14820.17253,14808.29216,-2295.732533, , ,4.61740103, 
1,71.38,14913.3,14819.95543,14807.97631,-2528.915431, , ,5.758721361, 
1,71.39,15210,14819.74205,14807.66117,-2232.002048, , ,3.23863074, 
1,71.4,14926.7,14819.53248,14807.34676,-2515.092485, , ,7.182741084, 
1,71.41,15226.7,14819.32684,14807.03307,-2214.886842, , ,4.318552064, 
1,71.42,15023.3,14819.12523,14806.72011,-2418.085231, , ,8.243767681, 
1,71.43,15026.7,14818.92776,14806.40788,-2414.487762, , ,7.658069309, 
1,71.44,14670,14818.73455,14806.0964,-2770.994552, , ,3.871665193, 
1,71.45,15030,14818.54572,14805.78567,-2410.805722, , ,4.511164802, 
1,71.46,15156.7,14818.3614,14805.47569,-2283.921401, , ,5.629878308, 
1,71.47,14973.3,14818.18172,14805.16646,-2467.14172, , ,9.214067363, 
1,71.48,14846.7,14818.00682,14804.858,-2593.566818, , ,8.249001029, 
1,71.49,15043.3,14817.83684,14804.55031,-2396.796838, , ,7.539087257, 
1,71.5,14713.3,14817.67193,14804.2434,-2726.631932, , ,8.151070233, 
1,71.51,14593.3,14817.51226,14803.93726,-2846.472257, , ,3.586926098, 
1,71.52,14653.3,14817.35798,14803.63192,-2786.317979, , ,7.65759288, 
1,71.53,14873.3,14817.20927,14803.32736,-2566.169267, , ,9.47213422, 
1,71.54,14486.7,14817.0663,14803.0236,-2952.626304, , ,13.62696883, 
1,71.55,15013.3,14816.92928,14802.72065,-2425.889276, , ,10.39705984, 
1,71.56,14880,14816.79838,14802.4185,-2559.058382, , ,16.49735222, 
1,71.57,14986.7,14816.67383,14802.11716,-2452.233829, , ,14.91097674, 
1,71.58,15186.7,14816.55583,14801.81665,-2252.115834, , ,16.83927468, 
1,71.59,15226.7,14816.44462,14801.51696,-2212.004624, , ,18.81811062, 
1,71.6,15146.7,14816.34044,14801.2181,-2291.900437, , ,22.2732165, 
1,71.61,15313.3,14816.24352,14800.92008,-2125.203524, , ,26.4781308, 
1,71.62,14856.7,14816.15415,14800.6229,-2581.714148, , ,30.70292766, 
1,71.63,15183.3,14816.07259,14800.32657,-2255.032587, , ,31.88097338, 
1,71.64,14756.7,14815.99913,14800.03109,-2681.559129, , ,34.75268073, 
1,71.65,14890,14815.93408,14799.73647,-2548.194083, , ,35.95033983, 
1,71.66,14793.3,14815.87777,14799.44271,-2644.837768, , ,40.36816668, 
1,71.67,15086.7,14815.83053,14799.14983,-2351.390527, , ,39.2146045, 
1,71.68,14706.7,14815.79271,14798.85782,-2731.352715, , ,41.48749094, 
1,71.69,15090,14815.76471,14798.56669,-2348.024711, , ,38.42209004, 
1,71.7,14993.3,14815.74691,14798.27645,-2444.706913, , ,40.72223124, 
1,71.71,14956.7,14815.73974,14797.9871,-2481.299739, , ,34.21064238, 
1,71.72,14586.7,14815.74364,14797.69865,-2851.303636, , ,29.73495947, 
1,71.73,14876.7,14815.75907,14797.41111,-2561.319074, , ,25.96308486, 
1,71.74,15276.7,14815.78655,14797.12447,-2161.346547, , ,23.62304513, 
1,71.75,15083.3,14815.82658,14796.83875,-2354.786583, , ,19.76875276, 
1,71.76,14993.3,14815.87974,14796.55395,-2444.839739, , ,16.88747467, 
1,71.77,15196.7,14815.9466,14796.27008,-2241.506605, , ,16.75745114, 
1,71.78,14896.7,14816.02781,14795.98713,-2541.587809, , ,18.11413688, 
1,71.79,15236.7,14816.12402,14795.70513,-2201.684017, , ,18.41982141, 
1,71.8,14746.7,14816.23594,14795.42407,-2691.795936, , ,20.3107931, 
1,71.81,14420,14816.36432,14795.14396,-3018.624321, , ,20.29543054, 
1,71.82,15130,14816.50996,14794.86481,-2308.769965, , ,22.76397334, 
1,71.83,14533.3,14816.67373,14794.58661,-2905.633729, , ,22.25648512, 
1,71.84,15133.3,14816.85652,14794.30938,-2305.816519, , ,24.4618743, 
1,71.85,14553.3,14817.0593,14794.03313,-2886.019305, , ,27.36905667, 
1,71.86,14800,14817.28312,14793.75785,-2639.543122, , ,22.76118098, 
1,71.87,14786.7,14817.52908,14793.48356,-2653.089079, , ,21.70419331, 
1,71.88,15083.3,14817.79836,14793.21025,-2356.758359, , ,19.0887483, 
1,71.89,15066.7,14818.09223,14792.93794,-2373.652234, , ,14.15073388, 
1,71.9,14930,14818.41206,14792.66663,-2510.67206, , ,14.85321001, 
1,71.91,15083.3,14818.7593,14792.39633,-2357.719295, , ,11.96699391, 
1,71.92,15010,14819.13551,14792.12703,-2431.395513, , ,8.900024678, 
1,71.93,14946.7,14819.54239,14791.85876,-2495.102391, , ,7.487869015, 
1,71.94,14480,14819.98174,14791.59151,-2962.241742, , ,6.053747625, 
1,71.95,14863.3,14820.45553,14791.32529,-2579.415529, , ,3.868277847, 
1,71.96,14940,14820.96585,14791.0601,-2503.225849, , ,2.602391902, 
1,71.97,14850,14821.51499,14790.79595,-2593.774987, , ,4.921960498, 
1,71.98,15456.7,14822.1054,14790.53285,-1987.665399, , ,6.414555964, 
1,71.99,15196.7,14822.73976,14790.2708,-2248.299756, , ,4.393038471, 
1,72,15026.7,14823.42094,14790.00981,-2418.980943, , ,2.033797149, 
1,72.01,14670,14824.1521,14789.74989,-2776.4121, , ,4.288661588, 
1,72.02,14830,14824.93663,14789.49103,-2617.196635, , ,1.101793784, 
1,72.03,14790,14825.77826,14789.23324,-2658.038258, , ,0.473840721, 
1,72.04,14740,14826.68102,14788.97654,-2708.941021, , ,0.514407962, 
1,72.05,14980,14827.64934,14788.72093,-2469.909336, , ,2.24166239, 
1,72.06,15010,14828.68803,14788.4664,-2440.948029, , ,4.309735911, 
1,72.07,14883.3,14829.8024,14788.21297,-2568.762398, , ,0.232615629, 
1,72.08,14880,14830.99824,14787.96065,-2573.258241, , ,1.821567812, 
1,72.09,14953.3,14832.28193,14787.70944,-2501.241926, , ,-1.546088255, 
1,72.1,15070,14833.66048,14787.45934,-2385.920482, , ,1.384645267, 
1,72.11,15150,14835.14163,14787.21036,-2307.401635, , ,3.375879626, 
1,72.12,15186.7,14836.73395,14786.96251,-2272.293945, , ,1.503639416, 
1,72.13,14870,14838.44688,14786.71579,-2590.706875, , ,1.333254396, 
1,72.14,15100,14840.29093,14786.4702,-2362.550927, , ,0.052048117, 
1,72.15,14993.3,14842.27777,14786.22576,-2471.237772, , ,0.906354541, 
1,72.16,15143.3,14844.42043,14785.98247,-2323.380428, , ,1.350484607, 
1,72.17,14933.3,14846.73346,14785.74034,-2535.693463, , ,-1.299962686, 
1,72.18,14950,14849.23318,14785.49937,-2521.493181, , ,0.809121798, 
1,72.19,14686.7,14851.93798,14785.25956,-2787.497978, , ,4.56949638, 
1,72.2,14983.3,14854.86863,14785.02092,-2493.828634, , ,2.146052693, 
1,72.21,15276.7,14858.0488,14784.78346,-2203.608799, , ,0.542487715, 
1,72.22,15250,14861.50556,14784.54719,-2233.765557, , ,0.660311857, 
1,72.23,14980,14865.27017,14784.31211,-2507.530167, , ,1.100419163, 
1,72.24,15193.3,14869.37912,14784.07822,-2298.33912, , ,1.726817654, 
1,72.25,15536.7,14873.87533,14783.84553,-1959.435332, , ,2.74826723, 
1,72.26,15426.7,14878.81002,14783.61405,-2074.370018, , ,3.471090116, 
1,72.27,15050,14884.24495,14783.38378,-2456.504952, , ,3.213454605, 
1,72.28,14976.7,14890.25545,14783.15472,-2535.815448, , ,2.901543983, 
1,72.29,15380,14896.93423,14782.9269,-2139.19423, , ,1.921372065, 
1,72.3,15233.3,14904.39614,14782.7003,-2293.356136, , ,2.833585193, 
1,72.31,15286.7,14912.784,14782.47493,-2248.344004, , ,-0.25491203, 
1,72.32,14986.7,14922.27527,14782.25081,-2557.835274, , ,-0.550047197, 
1,72.33,15440,14933.08963,14782.02793,-2115.349633, , ,1.621052867, 
1,72.34,15410,14945.49679,14781.80631,-2157.756787, , ,-1.802944538, 
1,72.35,15256.7,14959.8242,14781.58594,-2325.384196, , ,2.352656125, 
1,72.36,15513.3,14976.46357,14781.36684,-2085.423571, , ,-0.285912096, 
1,72.37,15643.3,14995.87519,14781.14901,-1974.835193, , ,3.449402339, 
1,72.38,15410,15018.58895,14780.93245,-2230.848952, , ,2.231187221, 
1,72.39,15170,15045.20032,14780.71717,-2497.460322, , ,0.757583202, 
1,72.4,15513.3,15076.36057,14780.50318,-2185.320566, , ,1.085085492, 
1,72.41,15936.7,15112.75985,14780.29048,-1798.319851, , ,1.625933744, 
1,72.42,15780,15155.10207,14780.07908,-1997.362067, , ,0.632472043, 
1,72.43,15746.7,15204.0706,14779.86898,-2079.630604, , ,2.248390631, 
1,72.44,15656.7,15260.28276,14779.6602,-2225.84276, , ,1.528323644, 
1,72.45,16440,15324.22899,14779.45272,-1506.488989, , ,2.867255183, 
1,72.46,16263.3,15396.18991,14779.24657,-1755.14991, , ,2.070369326, 
1,72.47,16386.7,15476.11861,14779.04174,-1711.678607, , ,-0.931828102, 
1,72.48,16506.7,15563.4727,14778.83825,-1679.032699, , ,-0.737771006, 
1,72.49,16826.7,15656.97981,14778.63609,-1452.539814, , ,-1.201546334, 
1,72.5,16696.7,15754.33826,14778.43528,-1679.898255, , ,0.924780694, 
