used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,75.23,14753.3,14796.03477,14790.82709,-2664.994775, , ,-1.344892747, 
1,75.24,15156.7,14796.33383,14791.16466,-2261.893827, , ,-1.370805202, 
1,75.25,14956.7,14796.63561,14791.50452,-2462.195609, , ,1.02914609, 
1,75.26,14820,14796.94011,14791.84667,-2599.20011, , ,8.95E-05, 
1,75.27,14890,14797.24732,14792.19111,-2529.507325, , ,0.518109006, 
1,75.28,14983.3,14797.55724,14792.53783,-2436.517245, , ,-3.112176492, 
1,75.29,14930,14797.86986,14792.88683,-2490.129863, , ,-1.034175425, 
1,75.3,14976.7,14798.18517,14793.23812,-2443.745171, , ,-0.567538475, 
1,75.31,14790,14798.50316,14793.5917,-2630.763163, , ,-3.191887221, 
1,75.32,14666.7,14798.82383,14793.94755,-2754.38383, , ,0.307512078, 
1,75.33,14650,14799.14717,14794.30568,-2771.407166, , ,1.551414258, 
1,75.34,14783.3,14799.47316,14794.66609,-2638.433163, , ,2.596691051, 
1,75.35,14730,14799.80181,14795.02877,-2692.061815, , ,0.175463306, 
1,75.36,14793.3,14800.13311,14795.39374,-2629.093113, , ,3.449635952, 
1,75.37,14806.7,14800.46705,14795.76097,-2616.027051, , ,0.503977655, 
1,75.38,14940,14800.80362,14796.13047,-2483.063623, , ,-1.43437884, 
1,75.39,14833.3,14801.14282,14796.50225,-2590.10282, , ,1.290731513, 
1,75.4,14733.3,14801.48464,14796.87629,-2690.444636, , ,-0.198312436, 
1,75.41,15060,14801.82906,14797.2526,-2364.089065, , ,0.943034944, 
1,75.42,15053.3,14802.1761,14797.63117,-2371.136098, , ,1.187317254, 
1,75.43,15010,14802.52573,14798.01201,-2414.78573, , ,2.928347633, 
1,75.44,14886.7,14802.87795,14798.39511,-2538.437954, , ,-0.821824984, 
1,75.45,15083.3,14803.23276,14798.78046,-2342.192763, , ,-0.30104005, 
1,75.46,14900,14803.59015,14799.16807,-2525.850149, , ,-1.726874261, 
1,75.47,14750,14803.95011,14799.55793,-2676.210107, , ,2.588060754, 
1,75.48,15230,14804.31263,14799.95005,-2196.57263, , ,2.215406495, 
1,75.49,14933.3,14804.67771,14800.34442,-2493.637711, , ,3.652289626, 
1,75.5,14916.7,14805.04534,14800.74103,-2510.605343, , ,2.165243065, 
1,75.51,14720,14805.41552,14801.13988,-2707.67552, , ,-0.401544487, 
1,75.52,14886.7,14805.78824,14801.54098,-2541.348235, , ,-0.564130566, 
1,75.53,14826.7,14806.16348,14801.94432,-2601.723482, , ,-0.153110028, 
1,75.54,15130,14806.54125,14802.3499,-2298.801253, , ,0.987945005, 
1,75.55,14963.3,14806.92154,14802.75771,-2465.881543, , ,0.176431364, 
1,75.56,14926.7,14807.30434,14803.16775,-2502.864344, , ,1.341123389, 
1,75.57,14853.3,14807.68965,14803.58002,-2576.64965, , ,4.322948378, 
1,75.58,14843.3,14808.07746,14803.99452,-2587.037455, , ,4.429199776, 
1,75.59,15136.7,14808.46775,14804.41124,-2294.027752, , ,-4.500888202, 
1,75.6,14866.7,14808.86053,14804.83018,-2564.420534, , ,1.45505889, 
1,75.61,14853.3,14809.2558,14805.25134,-2578.215795, , ,-5.519296147, 
1,75.62,14783.3,14809.65353,14805.67471,-2648.613529, , ,1.457940189, 
1,75.63,14986.7,14810.05373,14806.1003,-2445.613728, , ,1.486020416, 
1,75.64,15020,14810.45639,14806.52809,-2412.716385, , ,0.866930221, 
1,75.65,15143.3,14810.8615,14806.95809,-2289.821496, , ,2.106338679, 
1,75.66,15093.3,14811.26905,14807.39028,-2340.229052, , ,-0.43481408, 
1,75.67,14903.3,14811.67905,14807.82468,-2530.639047, , ,0.871311201, 
1,75.68,15090,14812.09148,14808.26127,-2344.351475, , ,-2.749051594, 
1,75.69,14746.7,14812.50633,14808.70005,-2688.06633, , ,-1.666254249, 
1,75.7,14783.3,14812.9236,14809.14102,-2651.883603, , ,-1.113674099, 
1,75.71,15096.7,14813.34329,14809.58417,-2338.903289, , ,0.118136459, 
1,75.72,14606.7,14813.76538,14810.0295,-2829.325381, , ,-1.028281577, 
1,75.73,14860,14814.18987,14810.47701,-2576.449873, , ,2.358704702, 
1,75.74,14750,14814.61676,14810.92669,-2686.876757, , ,0.881662582, 
1,75.75,14990,14815.04603,14811.37854,-2447.306027, , ,0.639601609, 
1,75.76,14920,14815.47768,14811.83255,-2517.737676, , ,0.180274664, 
1,75.77,14953.3,14815.9117,14812.28873,-2484.871698, , ,-2.401760097, 
1,75.78,14930,14816.34808,14812.74706,-2508.608085, , ,0.671737022, 
1,75.79,14866.7,14816.78683,14813.20754,-2572.34683, , ,-1.788711824, 
1,75.8,15043.3,14817.22793,14813.67017,-2396.187928, , ,1.214661826, 
1,75.81,15020,14817.67137,14814.13495,-2419.931371, , ,-0.384475779, 
1,75.82,14720,14818.11715,14814.60186,-2720.377152, , ,-0.51988133, 
1,75.83,14510,14818.41922,14815.07091,-2930.679222, , ,0.244719129, 
1,75.84,14570,14818.86986,14815.54209,-2871.129864, , ,1.651917381, 
1,75.85,14733.3,14819.32282,14816.01539,-2708.282823, , ,-0.351297029, 
1,75.86,14933.3,14819.77809,14816.49082,-2508.738092, , ,0.899842645, 
1,75.87,14940,14820.23566,14816.96836,-2502.495664, , ,1.333685418, 
1,75.88,15066.7,14820.69553,14817.44802,-2376.255531, , ,3.180000087, 
1,75.89,14896.7,14821.15769,14817.92978,-2546.717687, , ,-0.263193939, 
1,75.9,14746.7,14821.62212,14818.41364,-2697.182125, , ,-2.048841561, 
1,75.91,15100,14822.08884,14818.8996,-2344.348836, , ,1.769845358, 
1,75.92,14800,14822.55782,14819.38765,-2644.817815, , ,-0.149659899, 
1,75.93,14996.7,14823.02905,14819.87779,-2448.589053, , ,-0.639870982, 
1,75.94,15020,14823.50254,14820.37001,-2425.762545, , ,-1.545060151, 
1,75.95,15056.7,14823.97828,14820.86431,-2389.53828, , ,-0.117125055, 
1,75.96,14763.3,14824.45625,14821.36067,-2683.416254, , ,-0.853776327, 
1,75.97,14840,14824.93646,14821.85911,-2607.196458, , ,-1.264246745, 
1,75.98,14510,14825.41889,14822.3596,-2937.678885, , ,0.295846562, 
1,75.99,14976.7,14825.90353,14822.86214,-2471.463527, , ,-2.33895115, 
1,76,14513.3,14826.31737,14823.36674,-2935.277369, , ,0.217505657, 
1,76.01,14996.7,14826.80652,14823.87338,-2452.366522, , ,-2.031283923, 
1,76.02,14976.7,14827.29787,14824.38205,-2472.857867, , ,-0.269613757, 
1,76.03,14940,14827.7914,14824.89276,-2510.051397, , ,2.697725497, 
1,76.04,14503.3,14828.2871,14825.40549,-2947.247104, , ,-1.500858484, 
1,76.05,14403.3,14828.78498,14825.92024,-3047.744979, , ,-1.941729119, 
1,76.06,14383.3,14829.28502,14826.43701,-3068.245016, , ,-2.327558196, 
1,76.07,14673.3,14829.78721,14826.95578,-2778.747207, , ,-3.947286944, 
1,76.08,15050,14830.29154,14827.47655,-2402.551542, , ,-2.241014424, 
1,76.09,14676.7,14830.79802,14827.99932,-2776.358015, , ,-2.628625886, 
1,76.1,14466.7,14831.30662,14828.52408,-2986.866618, , ,-2.376762398, 
1,76.11,14940,14831.81734,14829.05082,-2514.077341, , ,-2.541844338, 
1,76.12,14883.3,14832.33018,14829.57953,-2571.290179, , ,-1.984974555, 
1,76.13,15033.3,14832.84512,14830.11021,-2421.80512, , ,-1.376073189, 
1,76.14,14993.3,14833.36216,14830.64285,-2462.322158, , ,-0.797320351, 
1,76.15,15036.7,14833.88129,14831.17745,-2419.441285, , ,-2.174442794, 
1,76.16,14933.3,14834.40249,14831.714,-2523.362492, , ,-1.784928512, 
1,76.17,14776.7,14834.92577,14832.25249,-2680.48577, , ,-1.012090415, 
1,76.18,15200,14835.45111,14832.79291,-2257.711112, , ,-1.01040673, 
1,76.19,14590,14835.97851,14833.33526,-2868.238508, , ,-1.504070837, 
1,76.2,14743.3,14836.50795,14833.87953,-2715.467949, , ,-1.667939003, 
1,76.21,14766.7,14837.03943,14834.42571,-2692.599428, , ,-1.005329234, 
1,76.22,15103.3,14837.57294,14834.9738,-2356.532936, , ,0.71442887, 
1,76.23,14933.3,14838.10846,14835.52378,-2527.068462, , ,1.013912302, 
1,76.24,15263.3,14838.646,14836.07566,-2197.606001, , ,-1.578298487, 
1,76.25,15170,14839.18554,14836.62942,-2291.445541, , ,0.149526064, 
1,76.26,14720,14839.72707,14837.18505,-2741.987073, , ,-0.229692468, 
1,76.27,14850,14840.27059,14837.74255,-2612.53059, , ,-0.501730808, 
1,76.28,14950,14840.81608,14838.30191,-2513.076082, , ,-1.102949229, 
1,76.29,14573.3,14841.36354,14838.86313,-2890.32354, , ,-0.170501958, 
1,76.3,14683.3,14841.91295,14839.42618,-2780.872953, , ,-2.23193328, 
1,76.31,14883.3,14842.46431,14839.99107,-2581.424314, , ,-3.316980603, 
1,76.32,15000,14843.01761,14840.55779,-2465.277613, , ,-0.35611275, 
1,76.33,15033.3,14843.57284,14841.12633,-2432.53284, , ,-1.232018734, 
1,76.34,14670,14844.12999,14841.69668,-2796.389986, , ,-1.892454331, 
1,76.35,14826.7,14844.68904,14842.26884,-2640.249041, , ,0.764412009, 
1,76.36,15190,14845.25,14842.84278,-2277.509996, , ,1.924480323, 
1,76.37,14926.7,14845.81284,14843.41852,-2541.37284, , ,-2.163837099, 
1,76.38,14810,14846.37757,14843.99603,-2658.637565, , ,2.676298987, 
1,76.39,15113.3,14846.94416,14844.5753,-2355.90416, , ,0.228556033, 
1,76.4,15233.3,14847.51262,14845.15634,-2236.472616, , ,-2.435796411, 
1,76.41,15030,14848.08292,14845.73913,-2440.342921, , ,-1.272327954, 
1,76.42,14806.7,14848.65507,14846.32366,-2664.215067, , ,-0.393368908, 
1,76.43,14860,14849.22904,14846.90992,-2611.489043, , ,-1.406724378, 
1,76.44,14773.3,14849.80484,14847.4979,-2698.764839, , ,-0.30781793, 
1,76.45,14990,14850.38244,14848.0876,-2482.642444, , ,-2.232662095, 
1,76.46,14866.7,14850.96185,14848.679,-2606.521849, , ,-2.731294051, 
1,76.47,14713.3,14851.54304,14849.27209,-2760.503042, , ,0.351312327, 
1,76.48,14586.7,14852.12601,14849.86688,-2887.686014, , ,2.026172341, 
1,76.49,14883.3,14852.71075,14850.46333,-2591.670753, , ,-1.257847953, 
1,76.5,14353.3,14853.29725,14851.06146,-3122.25725, , ,-0.652223179, 
1,76.51,14820,14853.88549,14851.66124,-2656.145492, , ,1.977718417, 
1,76.52,14723.3,14854.47547,14852.26266,-2753.43547, , ,-0.15653743, 
1,76.53,14560,14855.06717,14852.86572,-2917.327172, , ,-1.415758982, 
1,76.54,14706.7,14855.66059,14853.47041,-2771.220588, , ,1.930089119, 
1,76.55,14546.7,14856.25571,14854.07672,-2931.815706, , ,3.185473004, 
1,76.56,14766.7,14856.85252,14854.68463,-2712.412516, , ,2.468432802, 
1,76.57,14783.3,14857.45101,14855.29413,-2696.411005, , ,-1.90544746, 
1,76.58,14760,14858.05116,14855.90522,-2720.311163, , ,1.534497966, 
1,76.59,14776.7,14858.65298,14856.51789,-2704.212979, , ,1.589613034, 
1,76.6,14646.7,14859.25644,14857.13211,-2834.81644, , ,-2.17741814, 
1,76.61,14936.7,14859.86154,14857.7479,-2545.421535, , ,-0.003256937, 
1,76.62,14976.7,14860.46825,14858.36522,-2506.028253, , ,-1.123915881, 
1,76.63,14843.3,14861.07658,14858.98407,-2640.036582, , ,-2.421615655, 
1,76.64,14933.3,14861.68651,14859.60445,-2550.64651, , ,-1.643437217, 
1,76.65,15120,14862.29802,14860.22633,-2364.558025, , ,-0.706458274, 
1,76.66,15416.7,14862.91112,14860.84971,-2068.471115, , ,1.279555162, 
1,76.67,14723.3,14863.52577,14861.47458,-2762.485768, , ,-2.83156195, 
1,76.68,14946.7,14864.14197,14862.10092,-2539.701972, , ,0.28186504, 
1,76.69,14630,14864.75972,14862.72873,-2857.019715, , ,-1.22034441, 
1,76.7,14876.7,14865.37898,14863.35799,-2610.938984, , ,-0.395555771, 
1,76.71,14736.7,14865.99977,14863.98869,-2751.559767, , ,-2.684190477, 
1,76.72,14960,14866.62205,14864.62082,-2528.882051, , ,-3.100781746, 
1,76.73,14703.3,14867.24582,14865.25436,-2786.205824, , ,-3.266645712, 
1,76.74,14760,14867.87107,14865.88931,-2730.131073, , ,-1.045662954, 
1,76.75,14890,14868.49778,14866.52565,-2600.757785, , ,-0.44085187, 
1,76.76,14860,14869.12595,14867.16337,-2631.385947, , ,1.110062983, 
1,76.77,14893.3,14869.75555,14867.80246,-2598.715547, , ,2.961248237, 
1,76.78,15030,14870.38657,14868.44291,-2462.646571, , ,-2.614499666, 
1,76.79,15053.3,14871.01901,14869.0847,-2439.979006, , ,0.330019385, 
1,76.8,14770,14871.65284,14869.72781,-2723.91284, , ,-1.033911252, 
1,76.81,15170,14872.28806,14870.37225,-2324.548057, , ,0.143831991, 
1,76.82,14673.3,14872.92465,14871.01799,-2821.884646, , ,0.498860901, 
1,76.83,15103.3,14873.56259,14871.66503,-2392.522593, , ,-1.110443551, 
1,76.84,14700,14874.20188,14872.31334,-2796.461883, , ,0.01331891, 
1,76.85,14773.3,14874.8425,14872.96292,-2723.802504, , ,-0.011674112, 
1,76.86,14810,14875.48444,14873.61375,-2687.744441, , ,-0.885211749, 
1,76.87,14356.7,14876.12768,14874.26582,-3141.68768, , ,-1.543787321, 
1,76.88,15276.7,14876.77221,14874.91912,-2222.332208, , ,-3.516645227, 
1,76.89,15086.7,14877.41801,14875.57363,-2412.97801, , ,-0.358217472, 
1,76.9,14950,14878.06507,14876.22934,-2550.325072, , ,-3.596750855, 
1,76.91,15050,14878.71338,14876.88623,-2450.973381, , ,-0.081445589, 
1,76.92,15063.3,14879.36292,14877.54429,-2438.32292, , ,2.296937748, 
1,76.93,14896.7,14880.01368,14878.20352,-2605.573677, , ,-1.780269878, 
1,76.94,15240,14880.66564,14878.86388,-2262.925635, , ,0.278358332, 
1,76.95,14686.7,14881.31878,14879.52538,-2816.878782, , ,0.687583133, 
1,76.96,14930,14881.9731,14880.18799,-2574.233101, , ,0.473158514, 
1,76.97,14256.7,14882.62858,14880.8517,-3248.188578, , ,3.106788577, 
1,76.98,14666.7,14883.2852,14881.51649,-2838.845198, , ,0.28650995, 
1,76.99,14883.3,14883.94295,14882.18236,-2622.902945, , ,3.853154334, 
1,77,14520,14884.60181,14882.84928,-2986.861805, , ,-1.68293943, 
1,77.01,14990,14885.26176,14883.51725,-2517.521763, , ,-1.377002791, 
1,77.02,14663.3,14885.9228,14884.18624,-2844.882802, , ,-3.012434429, 
1,77.03,15063.3,14886.58491,14884.85625,-2445.544907, , ,-0.904880655, 
1,77.04,14983.3,14887.24806,14885.52725,-2526.208063, , ,-0.848442395, 
1,77.05,14900,14887.91225,14886.19923,-2610.172253, , ,1.19492811, 
1,77.06,14723.3,14888.57746,14886.87218,-2787.537463, , ,-1.642232367, 
1,77.07,14716.7,14889.24368,14887.54608,-2794.803675, , ,-2.444184296, 
1,77.08,15086.7,14889.91087,14888.22092,-2425.470875, , ,0.253373458, 
1,77.09,14986.7,14890.57905,14888.89667,-2526.139045, , ,0.255470619, 
1,77.1,15056.7,14891.24817,14889.57333,-2456.80817, , ,0.229825338, 
1,77.11,15180,14891.91823,14890.25087,-2334.178233, , ,0.775115405, 
1,77.12,15323.3,14892.58922,14890.92929,-2191.549218, , ,1.560456603, 
1,77.13,15056.7,14893.26111,14891.60856,-2458.821107, , ,-2.070744148, 
1,77.14,14780,14893.93389,14892.28868,-2736.193885, , ,-1.625268194, 
1,77.15,15016.7,14894.60753,14892.96961,-2500.167535, , ,-0.687805415, 
1,77.16,15016.7,14895.28204,14893.65135,-2500.842039, , ,-0.193242927, 
1,77.17,15106.7,14895.95738,14894.33388,-2411.51738, , ,0.380889762, 
1,77.18,15263.3,14896.63354,14895.01718,-2255.593542, , ,-0.462006473, 
1,77.19,15180,14897.31051,14895.70124,-2339.570507, , ,-1.559832356, 
1,77.2,14850,14897.98826,14896.38604,-2670.248258, , ,1.60406321, 
1,77.21,14730,14898.66678,14897.07156,-2790.926777, , ,0.416369583, 
1,77.22,15146.7,14899.34605,14897.75779,-2374.906046, , ,2.091679884, 
1,77.23,14756.7,14900.02605,14898.4447,-2765.586049, , ,1.017444444, 
1,77.24,14756.7,14900.70677,14899.13228,-2766.266766, , ,-1.107469932, 
1,77.25,14330,14901.38818,14899.82052,-3193.64818, , ,1.426615364, 
1,77.26,14530,14902.07027,14900.50939,-2994.330273, , ,-0.335553006, 
1,77.27,14763.3,14902.75303,14901.19887,-2761.713028, , ,0.917390883, 
1,77.28,14596.7,14903.43642,14901.88896,-2928.996424, , ,1.271355021, 
1,77.29,14830,14904.12044,14902.57963,-2696.380445, , ,2.561778806, 
1,77.3,14583.3,14904.80507,14903.27086,-2943.765071, , ,1.5182984, 
1,77.31,15010,14905.49028,14903.96263,-2517.750284, , ,-1.285336288, 
1,77.32,14736.7,14906.17607,14904.65493,-2791.736065, , ,0.630895345, 
1,77.33,14926.7,14906.8624,14905.34774,-2602.422396, , ,-0.511365772, 
1,77.34,14636.7,14907.54926,14906.04104,-2893.109257, , ,-1.692620282, 
1,77.35,14760,14908.23663,14906.7348,-2770.496628, , ,-1.57930766, 
1,77.36,14536.7,14908.92449,14907.42902,-2994.484492, , ,-1.577067902, 
1,77.37,14996.7,14909.61283,14908.12367,-2535.172828, , ,3.854093927, 
1,77.38,14700,14910.30162,14908.81873,-2832.561617, , ,1.23914031, 
1,77.39,15156.7,14910.99084,14909.51419,-2376.550839, , ,1.024993197, 
1,77.4,14773.3,14911.68047,14910.21002,-2760.640475, , ,1.99670595, 
1,77.41,14723.3,14912.3705,14910.90621,-2811.330505, , ,-3.234191689, 
1,77.42,14730,14913.06091,14911.60273,-2805.320908, , ,-0.820155527, 
1,77.43,14963.3,14913.75166,14912.29956,-2572.711665, , ,-1.037951473, 
1,77.44,14710,14914.44276,14912.9967,-2826.702755, , ,-0.32254921, 
1,77.45,15040,14915.13416,14913.6941,-2497.394159, , ,-1.667769629, 
1,77.46,14886.7,14915.82585,14914.39177,-2651.385854, , ,-0.564288125, 
1,77.47,14643.3,14916.51782,14915.08966,-2895.477822, , ,-3.529060026, 
1,77.48,14930,14917.21004,14915.78778,-2609.470041, , ,-1.109066413, 
1,77.49,14966.7,14917.90249,14916.48608,-2573.462491, , ,-2.629301137, 
1,77.5,15186.7,14918.59515,14917.18456,-2354.15515, , ,-0.966700186, 
1,77.51,15073.3,14919.288,14917.88319,-2468.247997, , ,-0.827606045, 
1,77.52,15006.7,14919.98101,14918.58196,-2535.541011, , ,-1.072623145, 
1,77.53,14913.3,14920.67417,14919.28083,-2629.63417, , ,2.454961904, 
1,77.54,14673.3,14921.36745,14919.97979,-2870.327454, , ,-1.012715235, 
1,77.55,14783.3,14922.06084,14920.67882,-2761.02084, , ,3.045851868, 
1,77.56,15076.7,14922.75431,14921.3779,-2468.314307, , ,0.249910013, 
1,77.57,14780,14923.44783,14922.077,-2765.707832, , ,-0.923282893, 
1,77.58,15003.3,14924.14139,14922.7761,-2543.101395, , ,1.527170707, 
1,77.59,14826.7,14924.83497,14923.47519,-2720.394972, , ,-4.373856644, 
1,77.6,15040,14925.52854,14924.17423,-2507.788541, , ,-0.642100587, 
1,77.61,15003.3,14926.22208,14924.87322,-2545.18208, , ,-2.880696158, 
1,77.62,14873.3,14926.91557,14925.57211,-2675.875567, , ,-1.131839882, 
1,77.63,14823.3,14927.60898,14926.2709,-2726.568978, , ,-1.404756654, 
1,77.64,14880,14928.30229,14926.96956,-2670.562291, , ,-0.085403455, 
1,77.65,14850,14928.99548,14927.66806,-2701.255483, , ,-0.849279702, 
1,77.66,15250,14929.68853,14928.36639,-2301.948531, , ,0.517937653, 
1,77.67,14870,14930.38141,14929.06452,-2682.641411, , ,-3.76260549, 
1,77.68,14836.7,14931.0741,14929.76243,-2716.634101, , ,-1.503001221, 
1,77.69,14826.7,14931.76658,14930.46009,-2727.326576, , ,1.040435097, 
1,77.7,14856.7,14932.45881,14931.15749,-2698.018813, , ,-0.016361634, 
1,77.71,14960,14933.15079,14931.85459,-2595.410789, , ,2.73700931, 
1,77.72,14933.3,14933.84248,14932.55137,-2622.802479, , ,2.204538229, 
1,77.73,14920,14934.53386,14933.24782,-2636.793859, , ,-1.878427758, 
1,77.74,14433.3,14935.2249,14933.9439,-3124.184905, , ,-0.307474325, 
1,77.75,14886.7,14935.91559,14934.6396,-2671.475593, , ,0.86473874, 
1,77.76,14796.7,14936.6059,14935.33488,-2762.165898, , ,-0.851000535, 
1,77.77,15130,14937.2958,14936.02972,-2429.555796, , ,0.897152123, 
1,77.78,14780,14937.98526,14936.72411,-2780.245262, , ,-1.39613595, 
1,77.79,15216.7,14938.67427,14937.41801,-2344.234271, , ,-0.377471539, 
1,77.8,14956.7,14939.3628,14938.1114,-2604.922797, , ,-2.027725556, 
1,77.81,15160,14940.05082,14938.80425,-2402.310817, , ,-3.67286004, 
1,77.82,14900,14940.7383,14939.49654,-2662.998304, , ,-1.607565153, 
1,77.83,15126.7,14941.42523,14940.18825,-2436.985233, , ,0.80274947, 
1,77.84,15040,14942.11158,14940.87935,-2524.371579, , ,-2.992685598, 
1,77.85,15270,14942.79732,14941.56981,-2295.057315, , ,0.373564025, 
1,77.86,15020,14943.48242,14942.25961,-2545.742416, , ,0.402923592, 
1,77.87,15336.7,14944.16686,14942.94872,-2229.726856, , ,1.434394613, 
1,77.88,14996.7,14944.85061,14943.63711,-2570.410608, , ,-0.464707828, 
1,77.89,14806.7,14945.53365,14944.32476,-2761.093646, , ,-0.819266355, 
1,77.9,14956.7,14946.21594,14945.01165,-2611.775944, , ,-1.864245738, 
1,77.91,14936.7,14946.89747,14945.69775,-2632.457475, , ,-1.612737489, 
1,77.92,15086.7,14947.57821,14946.38302,-2483.138212, , ,-2.053862809, 
1,77.93,14973.3,14948.25813,14947.06745,-2597.218128, , ,2.120913723, 
1,77.94,15236.7,14948.9372,14947.75101,-2334.497197, , ,1.828643556, 
1,77.95,14363.3,14949.61539,14948.43366,-3208.57539, , ,0.071441649, 
1,77.96,14723.3,14950.29268,14949.11539,-2849.252682, , ,1.294645701, 
1,77.97,14673.3,14950.96904,14949.79616,-2899.929043, , ,0.403130736, 
1,77.98,14703.3,14951.64445,14950.47595,-2870.604446, , ,-0.988977535, 
1,77.99,14740,14952.31886,14951.15473,-2834.578865, , ,-1.620929438, 
1,78,14770,14952.99227,14951.83248,-2805.252269, , ,-0.489935492, 
1,78.01,14570,14953.66463,14952.50915,-3005.924632, , ,-0.268228426, 
1,78.02,14710,14954.33593,14953.18473,-2866.595926, , ,-0.758839202, 
1,78.03,14646.7,14955.00612,14953.85919,-2930.56612, , ,-1.693791765, 
1,78.04,14880,14955.67519,14954.5325,-2697.935188, , ,-1.552746044, 
1,78.05,14820,14956.3431,14955.20464,-2758.6031, , ,-2.104360483, 
1,78.06,14996.7,14957.00983,14955.87556,-2582.569828, , ,0.940881777, 
1,78.07,14440,14957.67534,14956.54524,-3139.935342, , ,-0.911002679, 
1,78.08,14903.3,14958.33961,14957.21366,-2677.299613, , ,-1.791496615, 
1,78.09,14973.3,14959.00261,14957.88079,-2607.962611, , ,0.894836702, 
1,78.1,15286.7,14959.66431,14958.54659,-2295.224308, , ,1.248682789, 
1,78.11,14983.3,14960.32467,14959.21103,-2599.284673, , ,0.682771211, 
1,78.12,14850,14960.98368,14959.8741,-2733.243677, , ,-0.541738224, 
1,78.13,14630,14961.64129,14960.53575,-2953.901289, , ,-0.923729129, 
1,78.14,14770,14962.29748,14961.19595,-2814.557479, , ,-0.372302105, 
1,78.15,15006.7,14962.95222,14961.85468,-2578.512218, , ,-1.82918737, 
1,78.16,14730,14963.60547,14962.51191,-2855.865474, , ,-0.723190583, 
1,78.17,15193.3,14964.25722,14963.1676,-2393.217217, , ,-1.546815495, 
1,78.18,14933.3,14964.90742,14963.82173,-2653.867416, , ,-2.37606263, 
1,78.19,15236.7,14965.55604,14964.47426,-2351.11604, , ,0.268632475, 
1,78.2,15153.3,14966.20306,14965.12516,-2435.163058, , ,-2.677569848, 
1,78.21,14603.3,14966.84844,14965.77441,-2985.808438, , ,-1.813638468, 
1,78.22,14863.3,14967.49215,14966.42197,-2726.45215, , ,-1.313540816, 
1,78.23,14630,14968.13416,14967.0678,-2960.394161, , ,-1.835847487, 
1,78.24,14893.3,14968.77444,14967.71188,-2697.73444, , ,1.17666878, 
1,78.25,15046.7,14969.41295,14968.35418,-2544.972954, , ,-2.107663163, 
1,78.26,14863.3,14970.04967,14968.99466,-2729.009672, , ,0.965172532, 
1,78.27,14746.7,14970.68456,14969.63329,-2846.244561, , ,1.831322822, 
1,78.28,14643.3,14971.31759,14970.27004,-2950.277588, , ,-0.884868248, 
1,78.29,15163.3,14971.94872,14970.90488,-2430.908722, , ,0.511587525, 
1,78.3,14743.3,14972.57793,14971.53777,-2851.537929, , ,0.650263644, 
1,78.31,14726.7,14973.20518,14972.16868,-2868.765177, , ,-2.788472851, 
1,78.32,14766.7,14973.83043,14972.79758,-2829.390431, , ,-0.87437177, 
1,78.33,14873.3,14974.45366,14973.42443,-2723.413659, , ,0.304999557, 
1,78.34,15046.7,14975.07483,14974.04921,-2550.634828, , ,-1.309387612, 
1,78.35,14770,14975.6939,14974.67187,-2827.953903, , ,1.771441569, 
1,78.36,14883.3,14976.31085,14975.29239,-2715.270851, , ,-2.942824318, 
1,78.37,14490,14976.92564,14975.91073,-3109.185638, , ,-0.861175572, 
1,78.38,14516.7,14977.53823,14976.52685,-3083.09823, , ,2.850235345, 
1,78.39,15113.3,14978.14859,14977.14072,-2487.108592, , ,2.505999847, 
1,78.4,14780,14978.75669,14977.75232,-2821.016689, , ,-1.37625131, 
1,78.41,14703.3,14979.36249,14978.36159,-2898.322488, , ,-1.125426816, 
1,78.42,14840,14979.96595,14978.96851,-2762.225952, , ,-1.095495386, 
1,78.43,14993.3,14980.56705,14979.57305,-2609.527048, , ,0.221909346, 
1,78.44,15003.3,14981.16574,14980.17517,-2600.12574, , ,-0.787337428, 
1,78.45,14906.7,14981.76199,14980.77482,-2697.321992, , ,0.308926761, 
1,78.46,14863.3,14982.35577,14981.37199,-2741.315769, , ,-1.941199658, 
1,78.47,14723.3,14982.94704,14981.96662,-2881.907035, , ,-0.230896327, 
1,78.48,14923.3,14983.53575,14982.5587,-2682.495755, , ,-1.079441814, 
1,78.49,14750,14984.12189,14983.14817,-2856.381891, , ,-3.833903118, 
1,78.5,14976.7,14984.70541,14983.73501,-2630.265408, , ,1.433620976, 
1,78.51,14886.7,14985.28627,14984.31917,-2720.84627, , ,-2.762493868, 
1,78.52,14696.7,14985.86444,14984.90062,-2911.424439, , ,-0.793081868, 
1,78.53,14563.3,14986.43988,14985.47933,-3045.399879, , ,-0.818412697, 
1,78.54,14850,14987.01255,14986.05526,-2759.272552, , ,-1.255902381, 
1,78.55,14573.3,14987.58242,14986.62836,-3036.542422, , ,-2.139198649, 
1,78.56,14736.7,14988.14945,14987.19861,-2873.709452, , ,0.692280529, 
1,78.57,14473.3,14988.7136,14987.76596,-3137.673602, , ,-5.570507039, 
1,78.58,14586.7,14989.27484,14988.33038,-3024.834837, , ,-0.037376088, 
1,78.59,14603.3,14989.83312,14988.89184,-3008.793117, , ,-2.23919396, 
1,78.6,14923.3,14990.38841,14989.45028,-2689.348405, , ,1.000708785, 
1,78.61,14576.7,14990.94066,14990.00567,-3036.500663, , ,-1.181483875, 
1,78.62,14916.7,14991.48985,14990.55799,-2697.049851, , ,-1.842092468, 
